POSTAL_CODE,CITY,PROVINCE_ABBR,TIME_ZONE,LATITUDE,LONGITUDE
T5N 2K9,EDMONTON,AB,7,53.5495835,-113.5612638
T6L 4A1,EDMONTON,AB,7,53.439466,-113.436263
T5N 1L6,EDMONTON,AB,7,53.541321,-113.532352
T6K 2N3,EDMONTON,AB,7,53.44902,-113.447865
T6B 3E1,EDMONTON,AB,7,53.495326,-113.424159
T6W 0M6,EDMONTON,AB,7,53.413518,-113.574687
T5S 2A2,EDMONTON,AB,7,53.551047,-113.686816
T5E 5K1,EDMONTON,AB,7,53.590004,-113.523394
T6V 0E8,EDMONTON,AB,7,53.6152316,-113.5600245
T6B 1Z2,EDMONTON,AB,7,53.529835,-113.437942
T6A 0N4,EDMONTON,AB,7,53.543108,-113.4260195
T6J 4H9,EDMONTON,AB,7,53.465984,-113.497673
T5Y 6B9,EDMONTON,AB,7,53.649507,-113.368734
T5R 2K1,EDMONTON,AB,7,53.52157,-113.599259
T5W 2P7,EDMONTON,AB,7,53.573641,-113.407646
T6E 5P9,EDMONTON,AB,7,53.489723,-113.4641001
T6E 1R3,EDMONTON,AB,7,53.515155,-113.486219
T6X 0B6,EDMONTON,AB,7,53.501193,-113.387664
T5W 4R6,EDMONTON,AB,7,53.573551,-113.4145483
T6B 0H9,EDMONTON,AB,7,53.520085,-113.438445
T6C 1Y9,EDMONTON,AB,7,53.5318551,-113.4592781
T5R 3C5,EDMONTON,AB,7,53.513063,-113.571953
T6J 6Y8,EDMONTON,AB,7,53.4778984,-113.4954942
T6W 4C5,EDMONTON,AB,7,53.419847,-113.5555649
T6K 2V9,EDMONTON,AB,7,53.456116,-113.461468
T6E 1T2,EDMONTON,AB,7,53.516097,-113.486198
T5C 2L1,EDMONTON,AB,7,53.5996177,-113.4429529
T5X 3H8,EDMONTON,AB,7,53.634802,-113.508238
T5T 7M5,EDMONTON,AB,7,53.534526,-113.710064
T5M 1H2,EDMONTON,AB,7,53.5573078,-113.5517665
T5W 3W1,EDMONTON,AB,7,53.5751962,-113.4289357
T5N 2G6,EDMONTON,AB,7,53.5413192,-113.5578947
T5G 2M6,EDMONTON,AB,7,53.5627569,-113.5011199
T6W 3W1,EDMONTON,AB,7,53.4165948,-113.5558308
T5S 1A7,EDMONTON,AB,7,53.541527,-113.636556
T5V 1S8,EDMONTON,AB,7,53.590354,-113.581483
T5X 3M3,EDMONTON,AB,7,53.606517,-113.531236
T5H 1G2,EDMONTON,AB,7,53.5570755,-113.4869375
T5R 4P8,EDMONTON,AB,7,53.521261,-113.578106
T6J 0X9,EDMONTON,AB,7,53.47879,-113.523381
T5E 6M5,EDMONTON,AB,7,53.606616,-113.494421
T5P 1X1,EDMONTON,AB,7,53.535482,-113.583254
T5T 6P5,EDMONTON,AB,7,53.49834,-113.666056
T5T 4A5,EDMONTON,AB,7,53.530051,-113.642882
T5M 0Z4,EDMONTON,AB,7,53.554108,-113.5461
T5J 0Z1,EDMONTON,AB,7,53.5390625,-113.4991195
T6E 3E8,EDMONTON,AB,7,53.508958,-113.473453
T5K 1A6,EDMONTON,AB,7,53.536458,-113.501102
T6T 0T4,EDMONTON,AB,7,53.47097,-113.383845
T6B 0Z8,EDMONTON,AB,7,53.532961,-113.434742
T5R 4Z2,EDMONTON,AB,7,53.524867,-113.575035
T5T 3M7,EDMONTON,AB,7,53.528824,-113.624058
T6B 1Z8,EDMONTON,AB,7,53.516494,-113.439554
T5B 3Y9,EDMONTON,AB,7,53.57273,-113.479591
T5M 0P2,EDMONTON,AB,7,53.552669,-113.539457
T6H 0Z5,EDMONTON,AB,7,53.493955,-113.515202
T6C 2S4,EDMONTON,AB,7,53.5073512,-113.450029
T5M 1Z2,EDMONTON,AB,7,53.550844,-113.536742
T6H 0M6,EDMONTON,AB,7,53.488149,-113.544935
T6H 1K8,EDMONTON,AB,7,53.498841,-113.493127
T6H 2N8,EDMONTON,AB,7,53.501184,-113.500343
T5Y 3W8,EDMONTON,AB,7,53.640553,-113.425303
T5M 1T5,EDMONTON,AB,7,53.556389,-113.564663
T6M 0R2,EDMONTON,AB,7,53.486801,-113.640647
T5B 1T9,EDMONTON,AB,7,53.572087,-113.449156
T5A 0P5,EDMONTON,AB,7,53.590344,-113.424203
T5H 0M5,EDMONTON,AB,7,53.549164,-113.407972
T5E 1L1,EDMONTON,AB,7,53.594897,-113.523858
T5T 0Y9,EDMONTON,AB,7,53.521763,-113.637154
T5L 1V8,EDMONTON,AB,7,53.59019,-113.551929
T6E 3K5,EDMONTON,AB,7,53.517177,-113.479748
T6E 3L9,EDMONTON,AB,7,53.504365,-113.482841
T5W 2P5,EDMONTON,AB,7,53.572005,-113.40751
T5A 0P6,EDMONTON,AB,7,53.595219,-113.428841
T5Z 2C3,EDMONTON,AB,7,53.638237,-113.485913
T6R 2K6,EDMONTON,AB,7,53.465641,-113.578283
T6A 2T4,EDMONTON,AB,7,53.542595,-113.435389
T6M 2K4,EDMONTON,AB,7,53.491906,-113.606074
T5P 0L8,EDMONTON,AB,7,53.5403476,-113.5940646
T6H 4J3,EDMONTON,AB,7,53.4971086,-113.5758875
T5G 1M3,EDMONTON,AB,7,53.570591,-113.487264
T6A 3V4,EDMONTON,AB,7,53.544145,-113.432586
T5A 0R2,EDMONTON,AB,7,53.5957035,-113.4303293
T5Z 2H9,EDMONTON,AB,7,53.642029,-113.484552
T5X 3W6,EDMONTON,AB,7,53.626121,-113.519745
T6X 1X8,EDMONTON,AB,7,53.431959,-113.464225
T5W 5H6,EDMONTON,AB,7,53.573565,-113.441244
T5E 5K4,EDMONTON,AB,7,53.5933693,-113.5232908
T6L 2B9,EDMONTON,AB,7,53.450762,-113.427025
T6J 0J9,EDMONTON,AB,7,53.472127,-113.534585
T6G 0W9,EDMONTON,AB,7,53.521942,-113.515164
T6E 2K2,EDMONTON,AB,7,53.520837,-113.498028
T5N 0E5,EDMONTON,AB,7,53.5346874,-113.574337
T6A 1X9,EDMONTON,AB,7,53.543962,-113.41296
T5V 1M1,EDMONTON,AB,7,53.592074,-113.59702
T5E 2B8,EDMONTON,AB,7,53.6019504,-113.4777236
T6Y 0L1,EDMONTON,AB,7,53.544389,-113.4909267
T6W 5A6,EDMONTON,AB,7,53.3986091,-113.5724809
T5J 1P7,EDMONTON,AB,7,53.5412513,-113.4900455
T6K 2G5,EDMONTON,AB,7,53.44973,-113.460722
T5A 4P3,EDMONTON,AB,7,53.58438,-113.387054
T5T 5B1,EDMONTON,AB,7,53.514321,-113.645369
T6H 5Y6,EDMONTON,AB,7,53.486922,-113.496781
T5R 4R6,EDMONTON,AB,7,53.524486,-113.596515
T5L 2X4,EDMONTON,AB,7,53.5752142,-113.5629169
T6J 2G3,EDMONTON,AB,7,53.4688856,-113.529149
T6J 1Z1,EDMONTON,AB,7,53.477141,-113.544019
T5Y 3E3,EDMONTON,AB,7,53.625691,-113.439142
T5N 2K6,EDMONTON,AB,7,53.5463098,-113.5612867
T5Y 3X8,EDMONTON,AB,7,53.629839,-113.440324
T5X 1P3,EDMONTON,AB,7,53.6149266,-113.5345423
T5L 4G1,EDMONTON,AB,7,53.577877,-113.551448
T5Y 0L1,EDMONTON,AB,7,53.6011539,-113.4098924
T5E 2M2,EDMONTON,AB,7,53.6096757,-113.4852767
T6H 4Z9,EDMONTON,AB,7,53.4894451,-113.5812847
T6A 3X5,EDMONTON,AB,7,53.5398555,-113.4182715
T6H 3S8,EDMONTON,AB,7,53.4869375,-113.5422035
T5X 5S8,EDMONTON,AB,7,53.6183078,-113.5272015
T5Y 3H2,EDMONTON,AB,7,53.618377,-113.406207
T6C 3B5,EDMONTON,AB,7,53.515609,-113.458312
T5Y 2E6,EDMONTON,AB,7,53.611556,-113.38382
T6R 1Z9,EDMONTON,AB,7,53.462986,-113.558146
T5C 1Y1,EDMONTON,AB,7,53.589157,-113.452494
T6X 2Y8,EDMONTON,AB,7,53.404401,-113.4563153
T5B 0Z1,EDMONTON,AB,7,53.5751311,-113.469365
T5K 1N4,EDMONTON,AB,7,53.5371401,-113.5157054
T6J 0L7,EDMONTON,AB,7,53.473999,-113.5124175
T6J 0X7,EDMONTON,AB,7,53.4783524,-113.5203244
T6H 2H5,EDMONTON,AB,7,53.494702,-113.491784
T6J 4A4,EDMONTON,AB,7,53.460847,-113.500119
T5C 0A4,EDMONTON,AB,7,53.586185,-113.44285
T6R 0P8,EDMONTON,AB,7,53.460354,-113.591878
T5T 7G9,EDMONTON,AB,7,53.522633,-113.697781
T5M 1B4,EDMONTON,AB,7,53.554061,-113.547906
T5N 2S5,EDMONTON,AB,7,53.5465983,-113.5672409
T5X 1S2,EDMONTON,AB,7,53.604098,-113.522174
T6A 0W5,EDMONTON,AB,7,53.5456035,-113.421707
T6E 0W1,EDMONTON,AB,7,53.507532,-113.47361
T6B 3E2,EDMONTON,AB,7,53.492473,-113.42358
T5X 5B7,EDMONTON,AB,7,53.600419,-113.52807
T6L 3G5,EDMONTON,AB,7,53.448721,-113.396685
T6C 1X6,EDMONTON,AB,7,53.533932,-113.445423
T6C 2J4,EDMONTON,AB,7,53.50907,-113.444797
T5B 1B6,EDMONTON,AB,7,53.578302,-113.468196
T5L 3E6,EDMONTON,AB,7,53.584955,-113.53704
T6M 0B9,EDMONTON,AB,7,53.424983,-113.676986
T5R 0A4,EDMONTON,AB,7,53.5183011,-113.5850745
T5R 3T7,EDMONTON,AB,7,53.515788,-113.590465
T6E 2H9,EDMONTON,AB,7,53.5201848,-113.5063844
T5X 6A7,EDMONTON,AB,7,53.628098,-113.491589
T6X 1V4,EDMONTON,AB,7,53.431959,-113.464225
T6A 1N4,EDMONTON,AB,7,53.553607,-113.429993
T5E 0N6,EDMONTON,AB,7,53.587583,-113.529635
T5X 1A4,EDMONTON,AB,7,53.60743,-113.523152
T6J 6V8,EDMONTON,AB,7,53.438694,-113.514691
T5W 3Y8,EDMONTON,AB,7,53.566831,-113.430639
T5Y 4E5,EDMONTON,AB,7,53.6382125,-113.4316562
T6A 3V6,EDMONTON,AB,7,53.5474516,-113.4363737
T5T 0B7,EDMONTON,AB,7,53.514708,-113.616965
T6X 1G3,EDMONTON,AB,7,53.429837,-113.464747
T5R 3G6,EDMONTON,AB,7,53.514664,-113.557952
T6W 0H4,EDMONTON,AB,7,53.4336035,-113.6051075
T5B 2Z6,EDMONTON,AB,7,53.573668,-113.469086
T5S 1L7,EDMONTON,AB,7,53.563267,-113.615905
T6H 4G1,EDMONTON,AB,7,53.497136,-113.56683
T6L 5B9,EDMONTON,AB,7,53.4717532,-113.4134644
T5H 2V8,EDMONTON,AB,7,53.5516875,-113.4972497
T5T 6Z3,EDMONTON,AB,7,53.527045,-113.681205
T6H 5N3,EDMONTON,AB,7,53.483394,-113.574294
T5E 6E7,EDMONTON,AB,7,53.546319,-113.572593
T6W 1T1,EDMONTON,AB,7,53.425003,-113.5170034
T6A 3N5,EDMONTON,AB,7,53.541335,-113.455575
T6K 3W6,EDMONTON,AB,7,53.455973,-113.449207
T5B 2X1,EDMONTON,AB,7,53.576914,-113.467306
T6B 3N7,EDMONTON,AB,7,53.49336,-113.4055392
T5X 2H6,EDMONTON,AB,7,53.629579,-113.502913
T5Y 0G4,EDMONTON,AB,7,53.625991,-113.444557
T5W 3T6,EDMONTON,AB,7,53.572857,-113.38861
T5R 4X5,EDMONTON,AB,7,53.524057,-113.562822
T6L 4A4,EDMONTON,AB,7,53.441533,-113.415171
T5T 6H6,EDMONTON,AB,7,53.535885,-113.627167
T6E 6G7,EDMONTON,AB,7,53.4677831,-113.4905091
T5X 6E5,EDMONTON,AB,7,53.602331,-113.53263
T5X 3A2,EDMONTON,AB,7,53.629243,-113.513633
T6J 2L8,EDMONTON,AB,7,53.475509,-113.5107359
T5B 2N9,EDMONTON,AB,7,53.573682,-113.463661
T6M 2B4,EDMONTON,AB,7,53.494178,-113.647295
T6X 0Z2,EDMONTON,AB,7,53.431959,-113.464225
T6H 3T5,EDMONTON,AB,7,53.5015558,-113.5420741
T6E 3Z5,EDMONTON,AB,7,53.5217924,-113.4910354
T6W 3X4,EDMONTON,AB,7,53.4097294,-113.5091786
T6J 2L2,EDMONTON,AB,7,53.468566,-113.504064
T5M 0S4,EDMONTON,AB,7,53.551333,-113.541171
T5M 3N7,EDMONTON,AB,7,53.563178,-113.587256
T5T 1A1,EDMONTON,AB,7,53.515318,-113.633558
T5G 0A8,EDMONTON,AB,7,53.559171,-113.489698
T6M 2C8,EDMONTON,AB,7,53.495393,-113.612063
T6K 0X9,EDMONTON,AB,7,53.478591,-113.452292
T6K 0H3,EDMONTON,AB,7,53.4676595,-113.4593559
T6H 3M7,EDMONTON,AB,7,53.4906755,-113.5257129
T6T 1J4,EDMONTON,AB,7,53.477895,-113.390499
T5W 1P8,EDMONTON,AB,7,53.576711,-113.394893
T5M 3G2,EDMONTON,AB,7,53.56748,-113.543038
T5P 4J9,EDMONTON,AB,7,53.547933,-113.583809
T5N 2H6,EDMONTON,AB,7,53.549503,-113.557996
T5W 0X2,EDMONTON,AB,7,53.5685735,-113.4107125
T5Z 1Y3,EDMONTON,AB,7,53.630208,-113.487841
T6J 0G2,EDMONTON,AB,7,53.470565,-113.533126
T5E 1G2,EDMONTON,AB,7,53.6108396,-113.4731326
T6C 2S8,EDMONTON,AB,7,53.521934,-113.450564
T6L 7C3,EDMONTON,AB,7,53.468848,-113.401655
T6C 3V1,EDMONTON,AB,7,53.5236341,-113.471276
T5K 2V4,EDMONTON,AB,7,53.543714,-113.524986
T5L 3E8,EDMONTON,AB,7,53.5850156,-113.5396659
T6M 1L8,EDMONTON,AB,7,53.4721356,-113.6663148
T6L 4K1,EDMONTON,AB,7,53.445251,-113.431642
T5A 3W3,EDMONTON,AB,7,53.5982568,-113.3824542
T5R 0V2,EDMONTON,AB,7,53.523296,-113.570282
T5Y 0E9,EDMONTON,AB,7,53.624674,-113.545452
T6V 1P7,EDMONTON,AB,7,53.614931,-113.561323
T5R 3J6,EDMONTON,AB,7,53.514825,-113.562389
T5E 2W4,EDMONTON,AB,7,53.589257,-113.469086
T5H 2C3,EDMONTON,AB,7,53.551415,-113.482217
T6J 2V9,EDMONTON,AB,7,53.471206,-113.503352
T5T 5Z6,EDMONTON,AB,7,53.504453,-113.655014
T6X 3A8,EDMONTON,AB,7,53.4047884,-113.4632991
T5G 2K2,EDMONTON,AB,7,53.577511,-113.4974055
T5V 1L3,EDMONTON,AB,7,53.59034,-113.590285
T5J 4B3,EDMONTON,AB,7,53.54113,-113.612338
T6E 4J5,EDMONTON,AB,7,53.5228193,-113.5033913
T5C 0E4,EDMONTON,AB,7,53.585148,-113.446117
T6V 1E1,EDMONTON,AB,7,53.606283,-113.545024
T5R 5R4,EDMONTON,AB,7,53.5155162,-113.5559684
T5A 4L1,EDMONTON,AB,7,53.584175,-113.413101
T5T 7G1,EDMONTON,AB,7,53.514072,-113.702043
T6H 5B8,EDMONTON,AB,7,53.492006,-113.497644
T5A 4J3,EDMONTON,AB,7,53.5942369,-113.3767703
T5G 0J4,EDMONTON,AB,7,53.567326,-113.486457
T6G 1H9,EDMONTON,AB,7,53.524581,-113.51644
T6R 1W2,EDMONTON,AB,7,53.463808,-113.5953725
T5P 2R4,EDMONTON,AB,7,53.5456205,-113.590347
T5K 2P5,EDMONTON,AB,7,53.536733,-113.510284
T5C 1N3,EDMONTON,AB,7,53.589277,-113.465531
T5C 1B7,EDMONTON,AB,7,53.6067,-113.458849
T6B 2J9,EDMONTON,AB,7,53.50981,-113.418185
T5T 0Y7,EDMONTON,AB,7,53.522812,-113.635832
T5A 2J2,EDMONTON,AB,7,53.5888019,-113.4120887
T6L 4C8,EDMONTON,AB,7,53.440091,-113.4152475
T5E 1X7,EDMONTON,AB,7,53.598372,-113.528516
T5Y 2G5,EDMONTON,AB,7,53.611795,-113.377263
T6R 2G6,EDMONTON,AB,7,53.465686,-113.592142
T6L 2K2,EDMONTON,AB,7,53.440232,-113.402881
T5X 4H5,EDMONTON,AB,7,53.6189481,-113.5025811
T5W 4V6,EDMONTON,AB,7,53.5717813,-113.393073
T6L 3Y4,EDMONTON,AB,7,53.457786,-113.395035
T6J 2E5,EDMONTON,AB,7,53.4809677,-113.5383332
T5R 4B3,EDMONTON,AB,7,53.518456,-113.567512
T5C 3N5,EDMONTON,AB,7,53.61451,-113.449585
T5C 0A1,EDMONTON,AB,7,53.586935,-113.439102
T5M 0V9,EDMONTON,AB,7,53.5511824,-113.5427613
T6E 1K1,EDMONTON,AB,7,53.5114627,-113.5092589
T5E 4C4,EDMONTON,AB,7,53.5902525,-113.492006
T5M 3Z4,EDMONTON,AB,7,53.555763,-113.556153
T5E 5A8,EDMONTON,AB,7,53.5908635,-113.515083
T6W 0M3,EDMONTON,AB,7,53.413518,-113.574687
T6C 0Z2,EDMONTON,AB,7,53.518025,-113.466814
T6T 0N5,EDMONTON,AB,7,53.4612831,-113.3635988
T6H 5E6,EDMONTON,AB,7,53.4892654,-113.5742373
T6H 2P7,EDMONTON,AB,7,53.4966343,-113.5008633
T5X 4M6,EDMONTON,AB,7,53.623065,-113.523575
T6B 0L6,EDMONTON,AB,7,53.522043,-113.436939
T5Z 1X7,EDMONTON,AB,7,53.62933,-113.485065
T6W 2L9,EDMONTON,AB,7,53.426872,-113.533265
T5P 3E3,EDMONTON,AB,7,53.537603,-113.597343
T5N 3G3,EDMONTON,AB,7,53.543877,-113.575986
T5C 2W5,EDMONTON,AB,7,53.611352,-113.454447
T5R 3T9,EDMONTON,AB,7,53.517038,-113.5951638
T5P 0W7,EDMONTON,AB,7,53.549682,-113.596091
T5E 6N5,EDMONTON,AB,7,53.6039936,-113.499036
T6H 5B2,EDMONTON,AB,7,53.493675,-113.578519
T6A 3L8,EDMONTON,AB,7,53.538788,-113.453396
T5S 1S4,EDMONTON,AB,7,53.570522,-113.612843
T6V 1B9,EDMONTON,AB,7,53.616991,-113.548765
T6R 1M6,EDMONTON,AB,7,53.46695,-113.572063
T5X 1N6,EDMONTON,AB,7,53.614823,-113.529726
T5E 6A2,EDMONTON,AB,7,53.597162,-113.495483
T6M 2K2,EDMONTON,AB,7,53.478223,-113.647632
T5A 2X1,EDMONTON,AB,7,53.585416,-113.414336
T6L 5L3,EDMONTON,AB,7,53.442044,-113.422853
T6L 3C8,EDMONTON,AB,7,53.450051,-113.415702
T6A 0X3,EDMONTON,AB,7,53.546543,-113.4128513
T6M 1W9,EDMONTON,AB,7,53.491666,-113.631548
T6K 1B4,EDMONTON,AB,7,53.4766355,-113.442664
T5N 0Z9,EDMONTON,AB,7,53.549378,-113.543701
T5N 3T3,EDMONTON,AB,7,53.539333,-113.571169
T5B 4N5,EDMONTON,AB,7,53.579879,-113.444766
T6X 2X5,EDMONTON,AB,7,53.400808,-113.4718974
T6A 1B7,EDMONTON,AB,7,53.54932,-113.407551
T6X 2E3,EDMONTON,AB,7,53.48207,-113.538754
T5X 3A5,EDMONTON,AB,7,53.63025,-113.493977
T5E 5P8,EDMONTON,AB,7,53.590407,-113.498958
T5W 3N5,EDMONTON,AB,7,53.5768464,-113.4243884
T5X 5N2,EDMONTON,AB,7,53.602222,-113.532631
T5E 6N7,EDMONTON,AB,7,53.5962381,-113.4859184
T5R 4T2,EDMONTON,AB,7,53.523958,-113.593744
T6W 0S8,EDMONTON,AB,7,53.4476562,-113.6114572
T5X 3R4,EDMONTON,AB,7,53.6057635,-113.529831
T6B 0P9,EDMONTON,AB,7,53.524249,-113.422996
T6C 0C5,EDMONTON,AB,7,53.509481,-113.447886
T5M 1K7,EDMONTON,AB,7,53.565052,-113.554666
T5E 3V4,EDMONTON,AB,7,53.585151,-113.486055
T6W 3C9,EDMONTON,AB,7,53.503851,-113.667792
T5P 1W5,EDMONTON,AB,7,53.558289,-113.581168
T5B 1G5,EDMONTON,AB,7,53.582498,-113.464911
T5E 2T5,EDMONTON,AB,7,53.5904805,-113.4672905
T5M 1T4,EDMONTON,AB,7,53.556516,-113.564661
T5Y 3W7,EDMONTON,AB,7,53.6323247,-113.4407663
T5R 1H1,EDMONTON,AB,7,53.507372,-113.581377
T5P 2Y6,EDMONTON,AB,7,53.547446,-113.593957
T5A 2G3,EDMONTON,AB,7,53.603099,-113.423701
T5R 4A8,EDMONTON,AB,7,53.51765,-113.556344
T5X 4R4,EDMONTON,AB,7,53.615647,-113.4934
T5T 2J3,EDMONTON,AB,7,53.4980825,-113.6323615
T5V 1J8,EDMONTON,AB,7,53.590092,-113.606682
T5X 2Z9,EDMONTON,AB,7,53.629611,-113.493511
T5L 4E1,EDMONTON,AB,7,53.5754238,-113.5593289
T6V 1T7,EDMONTON,AB,7,53.612317,-113.559454
T5L 0G2,EDMONTON,AB,7,53.590813,-113.531976
T5A 3A4,EDMONTON,AB,7,53.592234,-113.38853
T5L 0L9,EDMONTON,AB,7,53.5965682,-113.5349842
T6H 0K5,EDMONTON,AB,7,53.488105,-113.499309
T6A 0E5,EDMONTON,AB,7,53.539516,-113.444745
T6W 1S9,EDMONTON,AB,7,53.4250026,-113.516997
T5E 2P4,EDMONTON,AB,7,53.611213,-113.492836
T6C 0N2,EDMONTON,AB,7,53.514186,-113.4505645
T6C 3Y9,EDMONTON,AB,7,53.53095,-113.475239
T5A 4H8,EDMONTON,AB,7,53.5881448,-113.4007567
T5E 4A8,EDMONTON,AB,7,53.584925,-113.49044
T5S 1Z8,EDMONTON,AB,7,53.5524067,-113.6800395
T6J 3K9,EDMONTON,AB,7,53.460716,-113.536894
T6B 1C7,EDMONTON,AB,7,53.5364626,-113.4349955
T5V 1K9,EDMONTON,AB,7,53.586175,-113.612087
T5H 2S3,EDMONTON,AB,7,53.551554,-113.493839
T5P 1E1,EDMONTON,AB,7,53.555871,-113.581796
T5T 7N7,EDMONTON,AB,7,53.5164893,-113.6985711
T5H 3R7,EDMONTON,AB,7,53.557582,-113.45832
T5X 2J2,EDMONTON,AB,7,53.6254215,-113.502621
T6J 1T5,EDMONTON,AB,7,53.47894,-113.535093
T5S 0M6,EDMONTON,AB,7,53.586825,-113.671933
T6J 6P2,EDMONTON,AB,7,53.447247,-113.507032
T5R 0J1,EDMONTON,AB,7,53.520488,-113.562592
T5B 0Y7,EDMONTON,AB,7,53.575118,-113.4455633
T6E 3M8,EDMONTON,AB,7,53.50711,-113.482849
T6E 6P3,EDMONTON,AB,7,53.521239,-113.495413
T5X 5Z4,EDMONTON,AB,7,53.632705,-113.523633
T6E 6C5,EDMONTON,AB,7,53.5130719,-113.5111924
T5K 0E1,EDMONTON,AB,7,53.5357539,-113.5119635
T6R 2G8,EDMONTON,AB,7,53.480249,-113.563652
T6L 2B7,EDMONTON,AB,7,53.448834,-113.430628
T5Y 1G9,EDMONTON,AB,7,53.6053515,-113.381821
T6L 1M7,EDMONTON,AB,7,53.44726,-113.431592
T6K 3L7,EDMONTON,AB,7,53.440058,-113.446902
T5X 3R9,EDMONTON,AB,7,53.6043564,-113.5353846
T5M 0M6,EDMONTON,AB,7,53.5606217,-113.5376126
T5R 2H3,EDMONTON,AB,7,53.516956,-113.598251
T5X 1C5,EDMONTON,AB,7,53.6112044,-113.5221189
T6M 1M6,EDMONTON,AB,7,53.4872736,-113.6870698
T5J 4P7,EDMONTON,AB,7,53.544602,-113.49961
T5M 3Y1,EDMONTON,AB,7,53.566538,-113.597283
T6H 2J2,EDMONTON,AB,7,53.502491,-113.494677
T5K 2L6,EDMONTON,AB,7,53.5422721,-113.5139663
T5R 3C6,EDMONTON,AB,7,53.510773,-113.578152
T5J 1H7,EDMONTON,AB,7,53.543125,-113.502878
T6G 1R6,EDMONTON,AB,7,53.522906,-113.532477
T5E 3R2,EDMONTON,AB,7,53.585118,-113.482865
T5L 0B7,EDMONTON,AB,7,53.590834,-113.530409
T6P 1L7,EDMONTON,AB,7,53.5144625,-113.3626875
T6E 1G3,EDMONTON,AB,7,53.510339,-113.501293
T5L 4C1,EDMONTON,AB,7,53.599219,-113.531049
T5W 1L6,EDMONTON,AB,7,53.573096,-113.432378
T6E 4B6,EDMONTON,AB,7,53.523493,-113.495793
T6C 4S8,EDMONTON,AB,7,53.52281,-113.467223
T6L 4R1,EDMONTON,AB,7,53.459409,-113.416904
T6T 2C9,EDMONTON,AB,7,53.449823,-113.376452
T5E 6X6,EDMONTON,AB,7,53.603961,-113.507928
T5M 0J8,EDMONTON,AB,7,53.5608526,-113.5359162
T6L 7A4,EDMONTON,AB,7,53.46032,-113.425437
T5R 2Z7,EDMONTON,AB,7,53.508859,-113.5799875
T6T 2M8,EDMONTON,AB,7,53.448565,-113.373344
T5N 0C1,EDMONTON,AB,7,53.532912,-113.563408
T6E 0B2,EDMONTON,AB,7,53.491732,-113.478755
T6M 1Z6,EDMONTON,AB,7,53.490836,-113.64767
T6G 1Z6,EDMONTON,AB,7,53.5181461,-113.534791
T5N 2R6,EDMONTON,AB,7,53.5401911,-113.5672668
T6W 3B6,EDMONTON,AB,7,53.503851,-113.667792
T5J 4Z5,EDMONTON,AB,7,53.546201,-113.506788
T6E 2Y8,EDMONTON,AB,7,53.503022,-113.461955
T6C 3J4,EDMONTON,AB,7,53.521159,-113.46199
T5B 0X3,EDMONTON,AB,7,53.57375,-113.451362
T6H 2Z1,EDMONTON,AB,7,53.494802,-113.509402
T5X 1L7,EDMONTON,AB,7,53.606467,-113.521699
T5P 1N1,EDMONTON,AB,7,53.531635,-113.579788
T5P 4M4,EDMONTON,AB,7,53.534629,-113.583662
T5J 0H3,EDMONTON,AB,7,53.5426114,-113.4937598
T5X 2V7,EDMONTON,AB,7,53.617732,-113.531892
T6T 2G7,EDMONTON,AB,7,53.4488975,-113.4093623
T5P 2A1,EDMONTON,AB,7,53.531662,-113.585058
T5E 6J6,EDMONTON,AB,7,53.585612,-113.477101
T6R 3N7,EDMONTON,AB,7,53.4509919,-113.5923393
T5C 0L3,EDMONTON,AB,7,53.603611,-113.449485
T6K 1N3,EDMONTON,AB,7,53.4613498,-113.4355468
T5S 1L6,EDMONTON,AB,7,53.5704755,-113.617337
T6V 1N1,EDMONTON,AB,7,53.613105,-113.554136
T6K 2X6,EDMONTON,AB,7,53.4594375,-113.4621037
T6P 0E1,EDMONTON,AB,7,53.502822,-113.377522
T5B 2E3,EDMONTON,AB,7,53.5783642,-113.4582503
T6J 4Y4,EDMONTON,AB,7,53.456195,-113.521628
T5E 6C1,EDMONTON,AB,7,53.451156,-113.39502
T5N 2H4,EDMONTON,AB,7,53.547974,-113.558011
T6C 4M1,EDMONTON,AB,7,53.516349,-113.467431
T5T 1B6,EDMONTON,AB,7,53.507478,-113.614087
T5X 2V8,EDMONTON,AB,7,53.618088,-113.532006
T5G 1G2,EDMONTON,AB,7,53.5767939,-113.4839193
T5N 0S3,EDMONTON,AB,7,53.544608,-113.553135
T5Y 0W5,EDMONTON,AB,7,53.606015,-113.406781
T5K 0J5,EDMONTON,AB,7,53.538853,-113.519258
T5S 0L7,EDMONTON,AB,7,53.5562124,-113.6737405
T5T 2R2,EDMONTON,AB,7,53.506699,-113.617548
T5L 3Z9,EDMONTON,AB,7,53.597087,-113.555211
T6G 0B1,EDMONTON,AB,7,53.5084705,-113.5143125
T6H 5J6,EDMONTON,AB,7,53.506362,-113.50305
T5N 3L8,EDMONTON,AB,7,53.53938,-113.555323
T6X 1T4,EDMONTON,AB,7,53.431959,-113.464225
T5R 1W4,EDMONTON,AB,7,53.522379,-113.588447
T5V 1G1,EDMONTON,AB,7,53.584884,-113.590433
T5T 5A3,EDMONTON,AB,7,53.515929,-113.6507
T5W 3N9,EDMONTON,AB,7,53.578444,-113.424569
T5E 0M6,EDMONTON,AB,7,53.5875738,-113.5215955
T5L 5A2,EDMONTON,AB,7,53.591063,-113.558193
T5Z 3L7,EDMONTON,AB,7,53.627949,-113.486899
